case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
15,J,17467,15399,14002,10177,6192,8264,4105,0.0,1997,0.0,1914,0.0,3813,5518,0.0
15,K,19382,17314,15917,12092,8107,10178,6019,0.0,3912,1914,0.0,0.0,1899,3604,0.0
15,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,M,21281,19213,17815,13991,10006,12077,7918,0.0,5811,3813,1899,0.0,0.0,1705,0.0
15,N,22986,20918,19520,15696,11711,13782,9623,0.0,7516,5518,3604,0.0,1705,0.0,0.0
15,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,A,0.0,0.0,0.0,1669,4952,3214,6514,0.0,8317,10187,11904,0.0,13507,0.0,15083
16,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,D,1669,0.0,0.0,0.0,3283,1545,4845,0.0,6648,8518,10234,0.0,11838,0.0,13413
16,E,4952,0.0,0.0,3283,0.0,1738,1562,0.0,3365,5235,6951,0.0,8555,0.0,10130
16,F,3214,0.0,0.0,1545,1738,0.0,3300,0.0,5103,6973,8689,0.0,10293,0.0,11868
16,G,6514,0.0,0.0,4845,1562,3300,0.0,0.0,1803,3673,5390,0.0,6993,0.0,8569
16,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,I,8317,0.0,0.0,6648,3365,5103,1803,0.0,0.0,1870,3586,0.0,5190,0.0,6765
16,J,10187,0.0,0.0,8518,5235,6973,3673,0.0,1870,0.0,1717,0.0,3320,0.0,4896
16,K,11904,0.0,0.0,10234,6951,8689,5390,0.0,3586,1717,0.0,0.0,1604,0.0,3179
16,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,M,13507,0.0,0.0,11838,8555,10293,6993,0.0,5190,3320,1604,0.0,0.0,0.0,1576
16,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,O,15083,0.0,0.0,13413,10130,11868,8569,0.0,6765,4896,3179,0.0,1576,0.0,0.0
17,A,0.0,0.0,0.0,1941,5285,3664,7289,0.0,8997,11008,12583,0.0,14213,15878,0.0
17,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,D,1941,0.0,0.0,0.0,3344,1723,5349,0.0,7056,9067,10643,0.0,12272,13937,0.0
17,E,5285,0.0,0.0,3344,0.0,1621,2004,0.0,3712,5723,7298,0.0,8928,10593,0.0
17,F,3664,0.0,0.0,1723,1621,0.0,3626,0.0,5334,7344,8920,0.0,10550,12214,0.0
17,G,7289,0.0,0.0,5349,2004,3626,0.0,0.0,1708,3719,5294,0.0,6924,8589,0.0
17,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,I,8997,0.0,0.0,7056,3712,5334,1708,0.0,0.0,2011,3586,0.0,5216,6881,0.0
17,J,11008,0.0,0.0,9067,5723,7344,3719,0.0,2011,0.0,1575,0.0,3205,4870,0.0
17,K,12583,0.0,0.0,10643,7298,8920,5294,0.0,3586,1575,0.0,0.0,1630,3295,0.0
17,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,M,14213,0.0,0.0,12272,8928,10550,6924,0.0,5216,3205,1630,0.0,0.0,1665,0.0
17,N,15878,0.0,0.0,13937,10593,12214,8589,0.0,6881,4870,3295,0.0,1665,0.0,0.0
17,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,A,0.0,0.0,0.0,1528,5254,3295,6880,0.0,8733,10550,0.0,12324,14135,16243,0.0
18,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,D,1528,0.0,0.0,0.0,3726,1768,5352,0.0,7206,9022,0.0,10796,12607,14716,0.0
18,E,5254,0.0,0.0,3726,0.0,1959,1626,0.0,3479,5296,0.0,7070,8881,10990,0.0
18,F,3295,0.0,0.0,1768,1959,0.0,3585,0.0,5438,7255,0.0,9029,10839,12948,0.0
18,G,6880,0.0,0.0,5352,1626,3585,0.0,0.0,1853,3670,0.0,5444,7255,9363,0.0
18,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,I,8733,0.0,0.0,7206,3479,5438,1853,0.0,0.0,1817,0.0,3591,5401,7510,0.0
18,J,10550,0.0,0.0,9022,5296,7255,3670,0.0,1817,0.0,0.0,1774,3585,5693,0.0
18,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,L,12324,0.0,0.0,10796,7070,9029,5444,0.0,3591,1774,0.0,0.0,1811,3920,0.0
18,M,14135,0.0,0.0,12607,8881,10839,7255,0.0,5401,3585,0.0,1811,0.0,2109,0.0
18,N,16243,0.0,0.0,14716,10990,12948,9363,0.0,7510,5693,0.0,3920,2109,0.0,0.0
18,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,A,0.0,1945,3922,12977,16749,14864,18526,0.0,20315,21961,23506,0.0,25412,27082,0.0
19,B,1945,0.0,1978,11032,14804,12920,16581,0.0,18370,20016,21561,0.0,23467,25137,0.0
19,C,3922,1978,0.0,9055,12826,10942,14603,0.0,16393,18038,19584,0.0,21490,23159,0.0
19,D,12977,11032,9055,0.0,3772,1887,5548,0.0,7338,8983,10529,0.0,12435,14104,0.0
19,E,16749,14804,12826,3772,0.0,1885,1777,0.0,3566,5212,6757,0.0,8663,10333,0.0
19,F,14864,12920,10942,1887,1885,0.0,3661,0.0,5451,7096,8642,0.0,10548,12217,0.0
19,G,18526,16581,14603,5548,1777,3661,0.0,0.0,1789,3435,4980,0.0,6886,8556,0.0
19,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,I,20315,18370,16393,7338,3566,5451,1789,0.0,0.0,1646,3191,0.0,5097,6767,0.0
19,J,21961,20016,18038,8983,5212,7096,3435,0.0,1646,0.0,1546,0.0,3451,5121,0.0
19,K,23506,21561,19584,10529,6757,8642,4980,0.0,3191,1546,0.0,0.0,1906,3575,0.0
19,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,M,25412,23467,21490,12435,8663,10548,6886,0.0,5097,3451,1906,0.0,0.0,1670,0.0
19,N,27082,25137,23159,14104,10333,12217,8556,0.0,6767,5121,3575,0.0,1670,0.0,0.0
19,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,A,0.0,1801,3487,7097,10819,8986,12384,0.0,14116,16078,0.0,17937,19816,0.0,21594
20,B,1801,0.0,1686,5296,9018,7186,10583,0.0,12315,14277,0.0,16137,18015,0.0,19793
20,C,3487,1686,0.0,3610,7332,5499,8896,0.0,10629,12591,0.0,14450,16329,0.0,18107
20,D,7097,5296,3610,0.0,3722,1889,5287,0.0,7019,8981,0.0,10840,12719,0.0,14497
20,E,10819,9018,7332,3722,0.0,1833,1564,0.0,3297,5259,0.0,7118,8997,0.0,10775
20,F,8986,7186,5499,1889,1833,0.0,3397,0.0,5130,7092,0.0,8951,10829,0.0,12608
20,G,12384,10583,8896,5287,1564,3397,0.0,0.0,1732,3694,0.0,5554,7432,0.0,9210
20,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,I,14116,12315,10629,7019,3297,5130,1732,0.0,0.0,1962,0.0,3821,5700,0.0,7478
20,J,16078,14277,12591,8981,5259,7092,3694,0.0,1962,0.0,0.0,1859,3738,0.0,5516
20,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,L,17937,16137,14450,10840,7118,8951,5554,0.0,3821,1859,0.0,0.0,1878,0.0,3657
20,M,19816,18015,16329,12719,8997,10829,7432,0.0,5700,3738,0.0,1878,0.0,0.0,1778
20,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,O,21594,19793,18107,14497,10775,12608,9210,0.0,7478,5516,0.0,3657,1778,0.0,0.0
21,A,0.0,2125,3884,7389,10881,9182,12786,14327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,B,2125,0.0,1759,5264,8756,7057,10661,12202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,C,3884,1759,0.0,3505,6997,5298,8902,10443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,D,7389,5264,3505,0.0,3492,1793,5397,6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,E,10881,8756,6997,3492,0.0,1699,1905,3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,F,9182,7057,5298,1793,1699,0.0,3604,5145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,G,12786,10661,8902,5397,1905,3604,0.0,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,H,14327,12202,10443,6938,3446,5145,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,A,0.0,0.0,0.0,2116,5640,3860,7150,0.0,9041,10901,12807,0.0,14464,0.0,16180
22,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,D,2116,0.0,0.0,0.0,3523,1744,5034,0.0,6925,8785,10691,0.0,12347,0.0,14063
22,E,5640,0.0,0.0,3523,0.0,1780,1510,0.0,3401,5261,7167,0.0,8824,0.0,10540
22,F,3860,0.0,0.0,1744,1780,0.0,3290,0.0,5181,7041,8947,0.0,10603,0.0,12319
22,G,7150,0.0,0.0,5034,1510,3290,0.0,0.0,1891,3751,5657,0.0,7313,0.0,9030
22,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,I,9041,0.0,0.0,6925,3401,5181,1891,0.0,0.0,1860,3766,0.0,5422,0.0,7139
22,J,10901,0.0,0.0,8785,5261,7041,3751,0.0,1860,0.0,1906,0.0,3562,0.0,5278
22,K,12807,0.0,0.0,10691,7167,8947,5657,0.0,3766,1906,0.0,0.0,1656,0.0,3373
22,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,M,14464,0.0,0.0,12347,8824,10603,7313,0.0,5422,3562,1656,0.0,0.0,0.0,1716
22,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,O,16180,0.0,0.0,14063,10540,12319,9030,0.0,7139,5278,3373,0.0,1716,0.0,0.0
23,A,0.0,0.0,0.0,1901,5764,3882,7568,0.0,9267,10859,0.0,12463,14197,0.0,15923
23,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,D,1901,0.0,0.0,0.0,3863,1981,5667,0.0,7366,8957,0.0,10562,12296,0.0,14022
23,E,5764,0.0,0.0,3863,0.0,1882,1804,0.0,3503,5094,0.0,6698,8432,0.0,10159
23,F,3882,0.0,0.0,1981,1882,0.0,3686,0.0,5385,6976,0.0,8581,10314,0.0,12041
23,G,7568,0.0,0.0,5667,1804,3686,0.0,0.0,1699,3290,0.0,4895,6629,0.0,8355
23,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,I,9267,0.0,0.0,7366,3503,5385,1699,0.0,0.0,1591,0.0,3196,4929,0.0,6656
23,J,10859,0.0,0.0,8957,5094,6976,3290,0.0,1591,0.0,0.0,1604,3338,0.0,5065
23,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,L,12463,0.0,0.0,10562,6698,8581,4895,0.0,3196,1604,0.0,0.0,1734,0.0,3460
23,M,14197,0.0,0.0,12296,8432,10314,6629,0.0,4929,3338,0.0,1734,0.0,0.0,1727
23,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,O,15923,0.0,0.0,14022,10159,12041,8355,0.0,6656,5065,0.0,3460,1727,0.0,0.0
24,A,0.0,0.0,0.0,1931,5112,3495,6952,0.0,8854,10978,0.0,12704,14465,16269,0.0
24,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,D,1931,0.0,0.0,0.0,3181,1564,5021,0.0,6922,9047,0.0,10773,12534,14338,0.0
24,E,5112,0.0,0.0,3181,0.0,1618,1840,0.0,3741,5866,0.0,7592,9353,11157,0.0
24,F,3495,0.0,0.0,1564,1618,0.0,3457,0.0,5359,7483,0.0,9209,10970,12774,0.0
24,G,6952,0.0,0.0,5021,1840,3457,0.0,0.0,1901,4026,0.0,5752,7513,9317,0.0
24,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,I,8854,0.0,0.0,6922,3741,5359,1901,0.0,0.0,2124,0.0,3850,5612,7415,0.0
24,J,10978,0.0,0.0,9047,5866,7483,4026,0.0,2124,0.0,0.0,1726,3487,5291,0.0
24,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,L,12704,0.0,0.0,10773,7592,9209,5752,0.0,3850,1726,0.0,0.0,1761,3565,0.0
24,M,14465,0.0,0.0,12534,9353,10970,7513,0.0,5612,3487,0.0,1761,0.0,1804,0.0
24,N,16269,0.0,0.0,14338,11157,12774,9317,0.0,7415,5291,0.0,3565,1804,0.0,0.0
24,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,A,0.0,1645,3239,7408,11054,9108,13139,0.0,15045,16386,0.0,18084,19798,21686,0.0
25,B,1645,0.0,1594,5763,9408,7463,11493,0.0,13400,14740,0.0,16438,18153,20041,0.0
25,C,3239,1594,0.0,4168,7814,5869,9899,0.0,11806,13146,0.0,14844,16559,18446,0.0
25,D,7408,5763,4168,0.0,3646,1700,5731,0.0,7638,8978,0.0,10676,12390,14278,0.0
25,E,11054,9408,7814,3646,0.0,1946,2085,0.0,3992,5332,0.0,7030,8744,10632,0.0
25,F,9108,7463,5869,1700,1946,0.0,4031,0.0,5937,7278,0.0,8976,10690,12578,0.0
25,G,13139,11493,9899,5731,2085,4031,0.0,0.0,1907,3247,0.0,4945,6659,8547,0.0
25,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,I,15045,13400,11806,7638,3992,5937,1907,0.0,0.0,1340,0.0,3038,4753,6640,0.0
25,J,16386,14740,13146,8978,5332,7278,3247,0.0,1340,0.0,0.0,1698,3412,5300,0.0
25,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,L,18084,16438,14844,10676,7030,8976,4945,0.0,3038,1698,0.0,0.0,1714,3602,0.0
25,M,19798,18153,16559,12390,8744,10690,6659,0.0,4753,3412,0.0,1714,0.0,1888,0.0
25,N,21686,20041,18446,14278,10632,12578,8547,0.0,6640,5300,0.0,3602,1888,0.0,0.0
25,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,A,0.0,1718,3334,29451,32963,31156,34892,36427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,B,1718,0.0,1617,27734,31246,29439,33174,34710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,C,3334,1617,0.0,26117,29629,27822,31558,33093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,D,29451,27734,26117,0.0,3512,1705,5441,6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,E,32963,31246,29629,3512,0.0,1807,1929,3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,F,31156,29439,27822,1705,1807,0.0,3736,5271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,G,34892,33174,31558,5441,1929,3736,0.0,1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,H,36427,34710,33093,6976,3464,5271,1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,A,0.0,1717,3303,7046,10600,8727,12623,14335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,B,1717,0.0,1586,5329,8883,7010,10907,12618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,C,3303,1586,0.0,3743,7297,5424,9320,11032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,D,7046,5329,3743,0.0,3554,1681,5577,7289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,E,10600,8883,7297,3554,0.0,1873,2023,3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,F,8727,7010,5424,1681,1873,0.0,3896,5608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,G,12623,10907,9320,5577,2023,3896,0.0,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,H,14335,12618,11032,7289,3735,5608,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,A,0.0,1863,3992,7304,10892,9265,12791,0.0,14442,15840,0.0,17849,19548,21470,0.0
28,B,1863,0.0,2129,5441,9029,7401,10928,0.0,12579,13977,0.0,15986,17685,19607,0.0
28,C,3992,2129,0.0,3312,6900,5272,8799,0.0,10450,11848,0.0,13857,15556,17478,0.0
28,D,7304,5441,3312,0.0,3588,1961,5487,0.0,7138,8536,0.0,10545,12244,14166,0.0
28,E,10892,9029,6900,3588,0.0,1627,1899,0.0,3550,4948,0.0,6957,8656,10578,0.0
28,F,9265,7401,5272,1961,1627,0.0,3527,0.0,5178,6575,0.0,8585,10283,12205,0.0
28,G,12791,10928,8799,5487,1899,3527,0.0,0.0,1651,3049,0.0,5058,6757,8679,0.0
28,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,I,14442,12579,10450,7138,3550,5178,1651,0.0,0.0,1398,0.0,3407,5106,7028,0.0
28,J,15840,13977,11848,8536,4948,6575,3049,0.0,1398,0.0,0.0,2009,3708,5630,0.0
28,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,L,17849,15986,13857,10545,6957,8585,5058,0.0,3407,2009,0.0,0.0,1699,3621,0.0
28,M,19548,17685,15556,12244,8656,10283,6757,0.0,5106,3708,0.0,1699,0.0,1922,0.0
28,N,21470,19607,17478,14166,10578,12205,8679,0.0,7028,5630,0.0,3621,1922,0.0,0.0
28,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,A,0.0,0.0,0.0,1754,5596,3682,7065,8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,D,1754,0.0,0.0,0.0,3842,1928,5311,6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,E,5596,0.0,0.0,3842,0.0,1914,1469,3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,F,3682,0.0,0.0,1928,1914,0.0,3383,4976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,G,7065,0.0,0.0,5311,1469,3383,0.0,1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,H,8658,0.0,0.0,6904,3062,4976,1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,A,0.0,0.0,0.0,1874,5470,3638,7307,0.0,9223,11135,0.0,13014,14785,0.0,16634
30,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,D,1874,0.0,0.0,0.0,3595,1764,5432,0.0,7348,9260,0.0,11140,12910,0.0,14760
30,E,5470,0.0,0.0,3595,0.0,1831,1837,0.0,3753,5665,0.0,7544,9315,0.0,11165
30,F,3638,0.0,0.0,1764,1831,0.0,3668,0.0,5584,7496,0.0,9376,11146,0.0,12996
30,G,7307,0.0,0.0,5432,1837,3668,0.0,0.0,1916,3828,0.0,5707,7478,0.0,9328
30,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,I,9223,0.0,0.0,7348,3753,5584,1916,0.0,0.0,1912,0.0,3791,5562,0.0,7412
30,J,11135,0.0,0.0,9260,5665,7496,3828,0.0,1912,0.0,0.0,1879,3650,0.0,5500
30,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,L,13014,0.0,0.0,11140,7544,9376,5707,0.0,3791,1879,0.0,0.0,1771,0.0,3620
30,M,14785,0.0,0.0,12910,9315,11146,7478,0.0,5562,3650,0.0,1771,0.0,0.0,1850
30,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,O,16634,0.0,0.0,14760,11165,12996,9328,0.0,7412,5500,0.0,3620,1850,0.0,0.0
31,A,0.0,0.0,0.0,1791,5228,3637,6988,0.0,8613,10643,12475,0.0,14227,16166,0.0
31,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,D,1791,0.0,0.0,0.0,3437,1846,5197,0.0,6822,8853,10685,0.0,12436,14375,0.0
31,E,5228,0.0,0.0,3437,0.0,1591,1760,0.0,3385,5416,7248,0.0,8999,10938,0.0
31,F,3637,0.0,0.0,1846,1591,0.0,3351,0.0,4976,7007,8838,0.0,10590,12529,0.0
31,G,6988,0.0,0.0,5197,1760,3351,0.0,0.0,1625,3656,5487,0.0,7239,9178,0.0
31,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,I,8613,0.0,0.0,6822,3385,4976,1625,0.0,0.0,2030,3862,0.0,5614,7553,0.0
31,J,10643,0.0,0.0,8853,5416,7007,3656,0.0,2030,0.0,1832,0.0,3583,5523,0.0
