case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
15,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,A,0.0,0.0,0.0,3628,5133,2038,6538,0.0,8420,10234,0.0,12236,14064,15996,0.0
16,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,D,3628,0.0,0.0,0.0,1505,1590,2910,0.0,4792,6606,0.0,8608,10436,12368,0.0
16,E,5133,0.0,0.0,1505,0.0,3095,1405,0.0,3287,5101,0.0,7103,8931,10864,0.0
16,F,2038,0.0,0.0,1590,3095,0.0,4500,0.0,6382,8196,0.0,10198,12026,13958,0.0
16,G,6538,0.0,0.0,2910,1405,4500,0.0,0.0,1882,3696,0.0,5698,7526,9458,0.0
16,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,I,8420,0.0,0.0,4792,3287,6382,1882,0.0,0.0,1814,0.0,3816,5643,7576,0.0
16,J,10234,0.0,0.0,6606,5101,8196,3696,0.0,1814,0.0,0.0,2002,3830,5762,0.0
16,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,L,12236,0.0,0.0,8608,7103,10198,5698,0.0,3816,2002,0.0,0.0,1828,3761,0.0
16,M,14064,0.0,0.0,10436,8931,12026,7526,0.0,5643,3830,0.0,1828,0.0,1933,0.0
16,N,15996,0.0,0.0,12368,10864,13958,9458,0.0,7576,5762,0.0,3761,1933,0.0,0.0
16,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,A,0.0,2090,3688,9198,11011,7447,13014,0.0,14902,16553,18191,0.0,19921,0.0,21811
17,B,2090,0.0,1598,7108,8921,5358,10924,0.0,12812,14464,16101,0.0,17831,0.0,19721
17,C,3688,1598,0.0,5510,7322,3759,9326,0.0,11214,12865,14503,0.0,16233,0.0,18123
17,D,9198,7108,5510,0.0,1813,1750,3816,0.0,5704,7356,8993,0.0,10723,0.0,12613
17,E,11011,8921,7322,1813,0.0,3563,2003,0.0,3892,5543,7180,0.0,8910,0.0,10800
17,F,7447,5358,3759,1750,3563,0.0,5566,0.0,7455,9106,10743,0.0,12473,0.0,14364
17,G,13014,10924,9326,3816,2003,5566,0.0,0.0,1888,3539,5177,0.0,6907,0.0,8797
17,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,I,14902,12812,11214,5704,3892,7455,1888,0.0,0.0,1651,3289,0.0,5019,0.0,6909
17,J,16553,14464,12865,7356,5543,9106,3539,0.0,1651,0.0,1638,0.0,3367,0.0,5258
17,K,18191,16101,14503,8993,7180,10743,5177,0.0,3289,1638,0.0,0.0,1730,0.0,3620
17,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,M,19921,17831,16233,10723,8910,12473,6907,0.0,5019,3367,1730,0.0,0.0,0.0,1890
17,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,O,21811,19721,18123,12613,10800,14364,8797,0.0,6909,5258,3620,0.0,1890,0.0,0.0
18,A,0.0,0.0,0.0,3590,5177,1744,7206,9054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,D,3590,0.0,0.0,0.0,1587,1846,3616,5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,E,5177,0.0,0.0,1587,0.0,3433,2029,3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,F,1744,0.0,0.0,1846,3433,0.0,5463,7310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,G,7206,0.0,0.0,3616,2029,5463,0.0,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,H,9054,0.0,0.0,5464,3877,7310,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,A,0.0,0.0,0.0,3566,5321,1525,7132,9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,D,3566,0.0,0.0,0.0,1755,2041,3566,5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,E,5321,0.0,0.0,1755,0.0,3795,1812,3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,F,1525,0.0,0.0,2041,3795,0.0,5607,7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,G,7132,0.0,0.0,3566,1812,5607,0.0,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,H,9102,0.0,0.0,5536,3781,7576,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,A,0.0,1459,3077,24875,26857,23198,28448,30194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,B,1459,0.0,1619,23416,25398,21740,26989,28735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,C,3077,1619,0.0,21798,23779,20121,25371,27116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,D,24875,23416,21798,0.0,1982,1677,3573,5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,E,26857,25398,23779,1982,0.0,3658,1592,3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,F,23198,21740,20121,1677,3658,0.0,5250,6995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,G,28448,26989,25371,3573,1592,5250,0.0,1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,H,30194,28735,27116,5319,3337,6995,1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,A,0.0,0.0,0.0,3695,5718,1823,7512,9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,D,3695,0.0,0.0,0.0,2023,1872,3818,5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,E,5718,0.0,0.0,2023,0.0,3895,1794,3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,F,1823,0.0,0.0,1872,3895,0.0,5690,7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,G,7512,0.0,0.0,3818,1794,5690,0.0,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,H,9071,0.0,0.0,5377,3353,7249,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,A,0.0,0.0,0.0,3956,5544,2052,7392,9207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,D,3956,0.0,0.0,0.0,1588,1904,3436,5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,E,5544,0.0,0.0,1588,0.0,3492,1848,3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,F,2052,0.0,0.0,1904,3492,0.0,5340,7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,G,7392,0.0,0.0,3436,1848,5340,0.0,1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,H,9207,0.0,0.0,5251,3663,7155,1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,A,0.0,1800,3931,14271,16181,12296,17647,0.0,19305,21071,0.0,22931,24800,0.0,26391
23,B,1800,0.0,2130,12471,14381,10496,15846,0.0,17504,19271,0.0,21131,23000,0.0,24590
23,C,3931,2130,0.0,10341,12251,8366,13716,0.0,15374,17140,0.0,19001,20870,0.0,22460
23,D,14271,12471,10341,0.0,1910,1975,3376,0.0,5033,6800,0.0,8660,10529,0.0,12120
23,E,16181,14381,12251,1910,0.0,3885,1465,0.0,3123,4890,0.0,6750,8619,0.0,10209
23,F,12296,10496,8366,1975,3885,0.0,5350,0.0,7008,8775,0.0,10635,12504,0.0,14094
23,G,17647,15846,13716,3376,1465,5350,0.0,0.0,1658,3424,0.0,5284,7153,0.0,8744
23,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,I,19305,17504,15374,5033,3123,7008,1658,0.0,0.0,1766,0.0,3627,5496,0.0,7086
23,J,21071,19271,17140,6800,4890,8775,3424,0.0,1766,0.0,0.0,1860,3729,0.0,5320
23,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,L,22931,21131,19001,8660,6750,10635,5284,0.0,3627,1860,0.0,0.0,1869,0.0,3460
23,M,24800,23000,20870,10529,8619,12504,7153,0.0,5496,3729,0.0,1869,0.0,0.0,1591
23,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,O,26391,24590,22460,12120,10209,14094,8744,0.0,7086,5320,0.0,3460,1591,0.0,0.0
24,A,0.0,0.0,0.0,3288,4804,1635,6779,0.0,8421,10586,0.0,12076,13770,15541,0.0
24,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,D,3288,0.0,0.0,0.0,1516,1652,3492,0.0,5133,7298,0.0,8789,10482,12253,0.0
24,E,4804,0.0,0.0,1516,0.0,3168,1975,0.0,3617,5782,0.0,7273,8966,10737,0.0
24,F,1635,0.0,0.0,1652,3168,0.0,5144,0.0,6785,8950,0.0,10441,12134,13906,0.0
24,G,6779,0.0,0.0,3492,1975,5144,0.0,0.0,1642,3807,0.0,5297,6991,8762,0.0
24,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,I,8421,0.0,0.0,5133,3617,6785,1642,0.0,0.0,2165,0.0,3655,5349,7120,0.0
24,J,10586,0.0,0.0,7298,5782,8950,3807,0.0,2165,0.0,0.0,1490,3184,4955,0.0
24,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,L,12076,0.0,0.0,8789,7273,10441,5297,0.0,3655,1490,0.0,0.0,1693,3465,0.0
24,M,13770,0.0,0.0,10482,8966,12134,6991,0.0,5349,3184,0.0,1693,0.0,1771,0.0
24,N,15541,0.0,0.0,12253,10737,13906,8762,0.0,7120,4955,0.0,3465,1771,0.0,0.0
24,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,A,0.0,0.0,0.0,3555,5396,1745,7181,0.0,8739,10361,12219,0.0,14100,15567,0.0
25,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,D,3555,0.0,0.0,0.0,1841,1810,3626,0.0,5184,6806,8664,0.0,10545,12012,0.0
25,E,5396,0.0,0.0,1841,0.0,3652,1785,0.0,3342,4965,6823,0.0,8704,10171,0.0
25,F,1745,0.0,0.0,1810,3652,0.0,5437,0.0,6994,8617,10475,0.0,12355,13822,0.0
25,G,7181,0.0,0.0,3626,1785,5437,0.0,0.0,1557,3180,5038,0.0,6919,8386,0.0
25,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,I,8739,0.0,0.0,5184,3342,6994,1557,0.0,0.0,1623,3481,0.0,5361,6828,0.0
25,J,10361,0.0,0.0,6806,4965,8617,3180,0.0,1623,0.0,1858,0.0,3739,5206,0.0
25,K,12219,0.0,0.0,8664,6823,10475,5038,0.0,3481,1858,0.0,0.0,1881,3347,0.0
25,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,M,14100,0.0,0.0,10545,8704,12355,6919,0.0,5361,3739,1881,0.0,0.0,1467,0.0
25,N,15567,0.0,0.0,12012,10171,13822,8386,0.0,6828,5206,3347,0.0,1467,0.0,0.0
25,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,A,0.0,1686,3493,8547,10083,6768,12131,0.0,14029,15684,17495,0.0,19384,0.0,20843
26,B,1686,0.0,1807,6861,8397,5082,10445,0.0,12343,13998,15809,0.0,17698,0.0,19157
26,C,3493,1807,0.0,5055,6590,3275,8638,0.0,10537,12192,14003,0.0,15891,0.0,17351
26,D,8547,6861,5055,0.0,1536,1780,3583,0.0,5482,7137,8948,0.0,10836,0.0,12296
26,E,10083,8397,6590,1536,0.0,3315,2048,0.0,3946,5601,7412,0.0,9301,0.0,10760
26,F,6768,5082,3275,1780,3315,0.0,5363,0.0,7261,8917,10727,0.0,12616,0.0,14076
26,G,12131,10445,8638,3583,2048,5363,0.0,0.0,1898,3554,5365,0.0,7253,0.0,8713
26,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,I,14029,12343,10537,5482,3946,7261,1898,0.0,0.0,1655,3466,0.0,5355,0.0,6814
26,J,15684,13998,12192,7137,5601,8917,3554,0.0,1655,0.0,1811,0.0,3699,0.0,5159
26,K,17495,15809,14003,8948,7412,10727,5365,0.0,3466,1811,0.0,0.0,1888,0.0,3348
26,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,M,19384,17698,15891,10836,9301,12616,7253,0.0,5355,3699,1888,0.0,0.0,0.0,1460
26,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,O,20843,19157,17351,12296,10760,14076,8713,0.0,6814,5159,3348,0.0,1460,0.0,0.0
27,A,0.0,0.0,0.0,3407,5370,1638,7238,0.0,9003,11051,12857,0.0,14427,0.0,16589
27,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,D,3407,0.0,0.0,0.0,1963,1768,3832,0.0,5597,7644,9450,0.0,11021,0.0,13182
27,E,5370,0.0,0.0,1963,0.0,3731,1869,0.0,3633,5681,7487,0.0,9057,0.0,11219
27,F,1638,0.0,0.0,1768,3731,0.0,5600,0.0,7365,9412,11218,0.0,12789,0.0,14950
27,G,7238,0.0,0.0,3832,1869,5600,0.0,0.0,1765,3812,5618,0.0,7189,0.0,9350
27,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,I,9003,0.0,0.0,5597,3633,7365,1765,0.0,0.0,2047,3853,0.0,5424,0.0,7585
27,J,11051,0.0,0.0,7644,5681,9412,3812,0.0,2047,0.0,1806,0.0,3377,0.0,5538
27,K,12857,0.0,0.0,9450,7487,11218,5618,0.0,3853,1806,0.0,0.0,1571,0.0,3732
27,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,M,14427,0.0,0.0,11021,9057,12789,7189,0.0,5424,3377,1571,0.0,0.0,0.0,2162
27,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,O,16589,0.0,0.0,13182,11219,14950,9350,0.0,7585,5538,3732,0.0,2162,0.0,0.0
28,A,0.0,1746,3249,8617,10128,6978,11689,13495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,B,1746,0.0,1503,6870,8382,5232,9943,11749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,C,3249,1503,0.0,5367,6879,3729,8440,10246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,D,8617,6870,5367,0.0,1511,1638,3073,4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,E,10128,8382,6879,1511,0.0,3150,1561,3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,F,6978,5232,3729,1638,3150,0.0,4711,6517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,G,11689,9943,8440,3073,1561,4711,0.0,1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,H,13495,11749,10246,4879,3367,6517,1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,A,0.0,1326,3144,19442,20848,17882,22458,0.0,24361,26222,27847,0.0,29317,0.0,30831
29,B,1326,0.0,1818,18115,19521,16555,21132,0.0,23035,24896,26521,0.0,27991,0.0,29505
29,C,3144,1818,0.0,16297,17703,14737,19314,0.0,21217,23078,24703,0.0,26173,0.0,27687
29,D,19442,18115,16297,0.0,1406,1560,3016,0.0,4920,6780,8406,0.0,9875,0.0,11389
29,E,20848,19521,17703,1406,0.0,2966,1610,0.0,3514,5374,7000,0.0,8469,0.0,9984
29,F,17882,16555,14737,1560,2966,0.0,4576,0.0,6480,8340,9966,0.0,11435,0.0,12950
29,G,22458,21132,19314,3016,1610,4576,0.0,0.0,1903,3764,5389,0.0,6859,0.0,8373
29,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,I,24361,23035,21217,4920,3514,6480,1903,0.0,0.0,1860,3486,0.0,4956,0.0,6470
29,J,26222,24896,23078,6780,5374,8340,3764,0.0,1860,0.0,1625,0.0,3095,0.0,4609
29,K,27847,26521,24703,8406,7000,9966,5389,0.0,3486,1625,0.0,0.0,1470,0.0,2984
29,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,M,29317,27991,26173,9875,8469,11435,6859,0.0,4956,3095,1470,0.0,0.0,0.0,1514
29,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,O,30831,29505,27687,11389,9984,12950,8373,0.0,6470,4609,2984,0.0,1514,0.0,0.0
30,A,0.0,0.0,0.0,3352,5349,1779,7187,0.0,8962,10671,12340,0.0,14226,16141,0.0
30,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,D,3352,0.0,0.0,0.0,1997,1573,3834,0.0,5610,7319,8988,0.0,10873,12789,0.0
30,E,5349,0.0,0.0,1997,0.0,3570,1838,0.0,3613,5322,6992,0.0,8877,10793,0.0
30,F,1779,0.0,0.0,1573,3570,0.0,5408,0.0,7183,8892,10562,0.0,12447,14363,0.0
30,G,7187,0.0,0.0,3834,1838,5408,0.0,0.0,1775,3484,5154,0.0,7039,8955,0.0
30,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,I,8962,0.0,0.0,5610,3613,7183,1775,0.0,0.0,1709,3379,0.0,5264,7180,0.0
30,J,10671,0.0,0.0,7319,5322,8892,3484,0.0,1709,0.0,1669,0.0,3555,5471,0.0
30,K,12340,0.0,0.0,8988,6992,10562,5154,0.0,3379,1669,0.0,0.0,1885,3801,0.0
30,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,M,14226,0.0,0.0,10873,8877,12447,7039,0.0,5264,3555,1885,0.0,0.0,1916,0.0
30,N,16141,0.0,0.0,12789,10793,14363,8955,0.0,7180,5471,3801,0.0,1916,0.0,0.0
30,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,A,0.0,0.0,0.0,3587,5402,1893,7323,0.0,9094,10697,12530,0.0,14218,0.0,15962
31,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,D,3587,0.0,0.0,0.0,1815,1695,3736,0.0,5506,7110,8943,0.0,10630,0.0,12375
31,E,5402,0.0,0.0,1815,0.0,3509,1921,0.0,3692,5295,7128,0.0,8815,0.0,10560
31,F,1893,0.0,0.0,1695,3509,0.0,5431,0.0,7201,8805,10637,0.0,12325,0.0,14069
31,G,7323,0.0,0.0,3736,1921,5431,0.0,0.0,1770,3374,5207,0.0,6894,0.0,8639
31,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
